1,processed,0.0004010422965202311,0.15769901778164677,0.387613526155108,0.3876371906837773,0.005165046422230519,1539.7590063156358,15130193.68271502,3795.5115109074627,4.992671558380373,24.68636041164404,0.9309978831287525,0.4557330027031892,88.71496232383559,2353.3750133278454,182.6259397110849,1521.0766704482814,-0.5260948050860481,355.24214107508936,-0.00000011437444271396251,155.0087106809358,8613.235026614611,90.76589424962597,0.5683694197280416,-1.3097118833081693,2,0.5251785029728652,0.5112067410416061,0.41990202526768083,0.03378541717726229,0.08378398800700203,157.9705520863547,8595.750848016349,90.44323478101302,0.5451472263893598,-1.417357250305598,2,0.49318957380401196,0.5178284356512708,0.4274177375178505,0.035885902302576815,0.1113227967001552,2.162140900086259,0.2789809621010691,0.3475315625870413,0.13212901299244956,0.09410897377090327,0.0593887183357863,0.03659358136039224,0.03199880603193238,0.02287091850598946,0.01616270329478482,0.014314250143038023,0.013053667007530615,0.01140698505973147,0.010957424959621135,0.010303201008932871,0.010106721184523673,0.010283015357415472,0.010651232043473857,0.011500049881499202,0.012465798755243809,0.01263663389927836,0.012596417381403588,0.014556455515491491,0.016788523353259584,0.01964899946734094,0.024375064336029876,-42.15035405554099,9.769037722096655,2.8290251391698695,-0.49756515167258253,-1.212369121527635,-1.3738769500277992,-1.3318881629650796,-1.1993555241869296,-1.0488558401422403,-0.919559226944721,-0.7348399593203222,-0.547937378104016,-0.30191095592954204
1,unprocessed,0.000249388556296595,0.08728148800824821,0.2791939743612235,0.27921465473581636,0.005144337186823766,1698.3657254335278,17377590.414771695,4093.5865355236924,2.6419052131244647,9.941458296653437,0.9379609963435721,0.2570720768530606,89.45604038556947,1666.2047625214893,139.05167489681602,2906.291672828148,-0.5675707516223594,431.14789278870296,-0.0000001124630241869034,119.9477548572903,1889.8565084514967,42.297894964362975,0.2309662354832065,-2.319980818845848,2,0.3240973568170993,0.622116288102873,0.33788380231488413,0,0.09644158194584872,123.15653372665199,1727.899530682735,40.429112939299706,0.23477776788847635,-2.3629685301071053,2,0.3016643317942553,0.6333522856905817,0.3477797897811167,0,0.1299191374663073,2.8929120031042825,0.21350531212543236,0.24816198044427976,0.0619375528617577,0.022000332317510096,0.014137522647843577,0.011382037012907931,0.009947053610678337,0.008740668641835486,0.0076919638789944905,0.007413717213327111,0.007349189135778055,0.006917432604132547,0.007026926806743094,0.006972980333263712,0.006996885383013936,0.007206970929666231,0.007482656663982916,0.00809261148513256,0.008783626351511527,0.008915614523086255,0.008888667557092432,0.010272577261518204,0.011849306312750942,0.013869383003712701,0.017203215053950137,-50.523830548938086,8.300256817604737,4.538402848578304,1.6576967365140032,-0.26384691365753465,-1.405790433206471,-1.8282144280316495,-1.810378586406208,-1.4407200178745978,-0.9692544809480588,-0.5526988799596901,-0.27153743514870143,-0.09902368152850827
2,processed,0.00035329679716279363,0.12416845479624895,0.34851242897893053,0.3485508281138981,0.005251326650943396,1512.8144474913627,13739600.26888115,3584.37670989909,5.6769858941639395,31.809986907958603,0.9364874454374883,0.48986940709175025,89.52924182256925,4373.204675185735,224.57505711969338,1413.0874209188594,-0.523031222994978,300.7759926083682,-0.00000011469915990896278,182.2429540166328,15948.313021725871,122.82816413456567,0.49986758928028613,-1.555550173354354,2,0.5239428302478675,0.45990350498764077,0.42858923171113394,0.09002296225199627,0.0787662183686619,184.44993152552408,15715.483626590943,121.29012792353384,0.4728851671138599,-1.66951307423496,2,0.4850893664972075,0.4838835526491973,0.42732955757729785,0.08878688977350456,0.13944907293963898,2.2675515251428524,0.24786400801351752,0.30624710643870534,0.1279495022419421,0.1158965239907124,0.06779229638237826,0.05161472578882095,0.05215590294370763,0.03734702734947273,0.026653785599829727,0.026254720795615194,0.021916210892435475,0.017554757898712237,0.0156861557339637,0.013701399118702388,0.012542209323535338,0.012422519997063435,0.011984621188218027,0.012096652918654208,0.012561545282678298,0.012252837800575896,0.011986117204030002,0.01377618398248151,0.01586457442380353,0.018555518985622133,0.02300933518684093,-39.77532870861483,9.968425651272002,0.40056485623513644,-0.6230798639460313,-1.1066755217251858,-1.0629337319239474,-1.1882491489687441,-1.1613619925590946,-0.98658565018588,-0.8890677550409573,-0.7487373883589779,-0.5099262582273596,-0.2591029535355451
2,unprocessed,0.00016016219549452033,0.08768049872835923,0.281297521450567,0.28134358512921825,0.005272055571933962,1753.4367045214392,18112764.710796554,4186.650360564507,2.6245469487833852,9.139325048904166,0.940937138610297,0.2607694262952285,88.00484345300033,1525.4675767383224,146.77112507370282,2779.0837317404257,-0.5655937118388953,419.97498478924825,-0.00000011179934681990819,119.98915564896302,1894.6624046587092,42.34279854851035,0.22058072150176258,-2.3188017714416316,2,0.3302297522997289,0.6087696847262951,0.3557722745587776,0,0.07128617515790908,123.2251247236163,1701.212151684426,40.07033557153559,0.23277826539786764,-2.338701942819433,2,0.31178297717967396,0.6072792926112165,0.37385278286048174,0,0.14198113207547172,2.623136506010553,0.21771502676347604,0.2492272631394293,0.06384524075791188,0.023902404611608957,0.015539315896471888,0.01240933031699687,0.010732665928569314,0.009366858208089279,0.008170083837483258,0.007920796681856976,0.00782443322138446,0.007358016801729962,0.007461321537632842,0.007397859818712803,0.007420454767297716,0.007644003647889176,0.007938423950751491,0.008585202026172103,0.009315585025173169,0.009453711612645256,0.00942435269336614,0.010894003339690709,0.012563022793634427,0.014704421512896852,0.018240620735430056,-49.86793075708022,8.256850270388624,4.460605281174383,1.5506200145511027,-0.3120794334310443,-1.3876010680619855,-1.7740975271889425,-1.7581899798518177,-1.4083979947189946,-0.9725964809201455,-0.5624547579654365,-0.27268710511564404,-0.09579256208273071
3,processed,-0.00012889974218003656,0.4073073278849712,0.6197446109098649,0.6198279531003396,0.00537109375,1561.1952736362448,15746154.528115626,3888.505243888108,7.245443515620324,35.013310991092006,0.8973411160433438,0.6512817926730874,89.2219233838773,1956.1476191526303,159.77230431898585,1073.15671197141,-0.49713878352125224,374.5430253019529,-0.00000011411610764004204,141.32199807542065,6124.9271362249465,75.55662460790995,0.7925519890782687,-0.5708169351095295,2,0.7907098171063777,0.5638773005816227,0.38185408689837824,0.01607989689922506,0.11676750007034672,144.83305461412985,5936.9405569490455,72.90990333511517,0.7685933869067609,-0.7160392371996718,2,0.7142442693423343,0.569345754285373,0.40525228160905,0.01596800184142589,0.1369006779384138,2.864418166467709,0.46454836935980315,0.55621581036325,0.1689493917971066,0.15456523900877223,0.06487194814160335,0.05023004984591728,0.03584955385914989,0.025795026974574458,0.01935880093140048,0.017902767049930563,0.017341661068700404,0.016134353515497052,0.016243035278929226,0.01599750990159178,0.015971577010930615,0.016419844985448556,0.017043794617981153,0.018408382303815,0.019983141767695667,0.020271077396395422,0.02020420710949005,0.023354742655480425,0.02693777569751251,0.03152327613255064,0.039104802776064554,-37.953649192615444,9.570125158679492,3.8980752378271624,0.13700469636681326,-1.300909235030834,-1.4953420760331497,-1.2555196179700832,-1.1486176930194574,-1.0702353970317506,-0.9541063137308449,-0.75857548500965,-0.5566110073512663,-0.307525075567852
3,unprocessed,0.00001897639732598286,0.14309387263491335,0.35519803591493426,0.35528290554543296,0.005290481279481132,1615.7048868607865,17009911.477576293,4050.097437265222,3.4943076090228544,14.226291889306472,0.8991478701992253,0.324458426302165,89.50503737894294,1777.190365468156,139.5595334610849,2458.8657375521307,-0.5501153763028268,420.7282108074693,-0.0000001134591954663354,120.12074309907965,1913.0938205506777,42.463931418942394,0.29066354661238514,-2.1057751283201953,2,0.4155891649022846,0.6174329943453404,0.344157734097062,0,0.12266425759806601,122.60962905721745,1695.7058828824831,39.2284277224462,0.2907041762676376,-2.169525021733202,2,0.36424597705286443,0.5992745859960282,0.3724235272115189,0,0.17437106918238995,2.459489550524241,0.2721805695001206,0.3258791115281537,0.08182774479349071,0.028578308532946853,0.017953762328251726,0.01399210656096558,0.012416162851336445,0.01083063105563312,0.009258087454618473,0.00902771304868588,0.00895258616372976,0.008386172454174574,0.00851210604560545,0.008429851525130809,0.008451678026842272,0.008703712666834718,0.009036549455766311,0.009777445360489601,0.010606202311305766,0.010761446051993667,0.010727465837466268,0.012398197713095362,0.01429791102218623,0.01673346787773948,0.02075364077272261,-48.79751081592857,8.88207437405198,4.765333476494962,1.6807185874711859,-0.31953474247657926,-1.451159658450657,-1.8503781996488624,-1.8071387624543997,-1.4310130196989972,-0.9691515831315684,-0.5558186885667538,-0.2742584321115872,-0.1015267247240787
4,processed,0.00003432737841409422,0.01695053784092676,0.1242964541707946,0.12428638314807722,0.017978884139150945,1580.8360185002105,12014623.323307225,3336.6712208010495,2.6666272253904215,15.21322542757342,0.6468508846444565,0.18970461351315115,85.20908339986633,3141.4402915887476,403.6459868808962,3621.5500338917545,-0.5848988257101805,167.6191238022098,-0.000000113879410961446,425.40462644396104,51056.250503529576,214.3069672815947,0.22359276393331545,-2.2157173709330307,2,0.2366100191379804,0.06376157291807268,0.31135514669755704,0.4190891285375067,0.14974644542182103,430.2408259943635,49033.9304104686,206.65269577309363,0.19991788633210555,-2.2898786523042522,2,0.20809811390997607,0.07023884455868284,0.29495914514759625,0.43451468864203646,0.19494679848453428,1.052179042470947,0.012622256545082405,0.03778945055566733,0.0946579491597643,0.12278001603483535,0.07082724622875576,0.03897167621860269,0.02858259654884534,0.03571807113594718,0.02378695127001284,0.01502614132290105,0.02005155968124329,0.010529068804002242,0.007906246920830667,0.007510153160998528,0.0063962504897020584,0.005883998517180934,0.00548951867117834,0.0056119686772884364,0.005893485249946403,0.005878630512629081,0.005795330840544552,0.006654648883820246,0.0076481948760833435,0.008929500880063281,0.011062681846206419,-51.36668749604512,7.51131144247665,-3.3968953557525134,-4.795923249290743,-3.3808362420350497,-2.442920267536237,-1.7965125754670974,-0.9303643844023054,0.016628313199115112,0.30569091728393655,-0.0037471634135173293,-0.14501750355684484,-0.05285901679714039
4,unprocessed,0.000045204628757847555,0.012230633621503059,0.1043291761966644,0.10432425867451986,0.018766583136792452,1556.8016795040326,11412458.07449006,3250.851558061865,2.310265508090891,12.120539691484622,0.6468442525047552,0.16100174242445334,78.51733727072522,4163.165962250001,418.5770286704009,4507.981342942191,-0.5995092024747507,164.25892830350054,-0.00000011416905619904004,444.04433685977904,63638.89849937369,237.1821107877745,0.21119376630805026,-2.248303574464775,2,0.20288718049410828,0.04774333876238889,0.30320643271284087,0.4858240020408108,0.149096464829831,445.3943001296337,61578.675300496725,230.27846508358476,0.18583796986290496,-2.3430394219371986,2,0.17778475902360338,0.054886595002797155,0.29024254139465555,0.49409502462096544,0.19369125970728054,0.8592799251160029,0.009990567881241853,0.0310648477450082,0.07928071459375488,0.10212467199074525,0.05853686329603706,0.03220656878563674,0.024064043423301533,0.03111760618912011,0.02058397692092416,0.012277068765560034,0.020700078876713185,0.008901545286152876,0.006450461991088475,0.00692175881648318,0.007227911575285423,0.006555526959610871,0.005381022849137616,0.004899709972692587,0.004805839342985912,0.004705450536743374,0.004629598403154476,0.0053224059752662745,0.006123515014653787,0.007153963866333236,0.008864325796620172,-53.46896413336934,7.324750743498319,-3.9063389977371235,-4.284598249487616,-3.6420261680820416,-2.516170338173507,-1.6359366661093127,-1.1116252787612897,0.085075345456262,0.40083419444313706,-0.11759348818641491,-0.12062503239362656,0.04657303243806772
5,processed,-0.00003140198964385856,0.02205791127763943,0.1409861998369891,0.14097690379273886,0.01861205078520865,1637.4178319375349,12211285.159107167,3384.0393721392315,3.206167085804375,17.50090655373365,0.5698682758231235,0.22682640459010509,119.00540706847518,3621.5335293208154,427.9216262529481,3334.674346254131,-0.5738348481170695,148.71682425969485,-0.00000011319752606337735,449.21308113486236,64546.30047279693,243.40267799575153,0.2672942871952818,-2.0847290081644205,2,0.2835513450667277,0.1304225750262588,0.3369532990662977,0.3095538883004791,0.19408753336950096,449.6704696524214,57110.68198011383,226.39714162700898,0.22413001166040503,-2.2208732790302155,2,0.23034701870094443,0.13900795338848318,0.3440631035777031,0.30613369835252224,0.25664185948081036,1.3543674762239768,0.016122824239668865,0.03919335668110784,0.10446050241161424,0.15445179838774323,0.07290808546551844,0.04581751021285843,0.03329568109327978,0.046329435443979126,0.03167670461617823,0.02171066372535539,0.026521799175552592,0.015183142888890047,0.011600295610661344,0.010616713245300396,0.008737860459428393,0.00766279594798454,0.006853907365891802,0.006585813808788008,0.006646139002085228,0.006476456941902814,0.006294365575440125,0.007158472348253613,0.008179849507599824,0.009527800565772508,0.011799916609553233,-48.3230165133537,6.983296409505387,-3.7704888118576303,-4.46091487155954,-3.1916498962025224,-2.4860456646789983,-1.7824865721127356,-0.7815432352784369,0.1589363584130167,0.3569913346053775,-0.02815446142555182,-0.18732598386257263,-0.07351192131242214
5,unprocessed,0.0000096899812063021,0.01260587958639783,0.1041191487796094,0.10411209378043358,0.019637173076845565,1616.0670343188867,11762429.123618815,3289.999000384194,2.3617639093550653,12.763154121083662,0.5769214869385068,0.1652406387681625,106.70755964275565,3974.378373311984,434.1175007370283,4934.519690286668,-0.599667061132446,146.6703925439446,-0.00000011345483111553878,471.60741432438084,77628.27037227381,266.3210658440151,0.21201864380750704,-2.269370753565143,2,0.213086076440923,0.09902170212013367,0.3066145973949937,0.3824302773281613,0.19224172197728226,468.8760296945097,68842.48059465487,247.86619231826754,0.18758819550691622,-2.350707060240001,2,0.17262096877937683,0.11283311096586085,0.29853051794011914,0.3886883212770323,0.23408978672151173,1.1228368930950423,0.00944421737216773,0.02784185055373036,0.07648972777492771,0.11208430693632153,0.05347993854996929,0.03345146360478423,0.02430670353256901,0.03634214092284536,0.023918991604089983,0.014982807138859777,0.023105365182796222,0.010117070280584636,0.007060508109403517,0.007824563566694462,0.008124572439711972,0.0073520338479215125,0.0057033946469769,0.00521646230648818,0.005037040237743785,0.0048351243031758175,0.00472420772361153,0.005433830788614096,0.006251863540901125,0.0073024832223955284,0.009047768393363983,-52.935007270177884,6.879733345848371,-4.1943147320361245,-4.334754520410171,-3.60666403940066,-2.4363920335291773,-1.758625074335809,-1.0688547533830883,0.2552261816795159,0.4572394390882987,-0.2327993820775892,-0.20122537139316324,0.0789074092907304
