25,huge,10.255.52.254,1,1,0,1,0.550000011920929,0.4699999988079071,0.949999988079071,1,0.9599999785423279,1,0.6100000143051147,,,,,,,eb77715c1971259036699e80d488867e
26,ghostly,10.255.52.247,2,2,0,0.5,1,0.5,0,1,1,0.15000000596046448,1,,,,,,,4c68c150b55fed74b732ef394deb4ee6
27,Dreamy,10.33.180.253,2,2,0.5,0.23999999463558197,0.15000000596046448,0.7099999785423279,0,0.6399999856948853,1,0.5,0.8500000238418579,Experimental,"Throat Singing",Birmingham,7,23,English,d0c1f75a78bff207990f212939ebf318
28,DP-SAR-1,98.30.29.58,2,2,0.49000000953674316,0.49000000953674316,1,0.5,0.05999999865889549,0.18000000715255737,1,0.41999998688697815,0.8299999833106995,,,,,,,1fdb4ed811b099ffa6e07fb152fba2d5
29,reverb,174.126.230.226,2,2,0.5699999928474426,0.49000000953674316,0.7099999785423279,0.8100000023841858,0.550000011920929,0.5,1,0.18000000715255737,0.75,,,,,,,8445eb2ccba5e6e576f4ad3322f4ae7f
30,pad,90.55.163.132,2,2,0.2800000011920929,0.8100000023841858,0.6000000238418579,0.11999999731779099,0,0.8500000238418579,1,0.47999998927116394,0.5699999928474426,,,,,,,56f2ff724c8c72b9bf2eaff06cec4aa0
31,dark,78.226.191.87,1,1,0.41999998688697815,0.8999999761581421,1,1,0,1,1,1,0.9200000166893005,,,,,,,cdcc95a07fa00aa88536c8ac5f5b429b
32,Piano-room,83.45.150.123,2,2,0.3199999928474426,0.800000011920929,1,0.5,0,0.5,1,0.4000000059604645,0.75,,,,,,,af6ada17a5a9b0716b0589d9705ed879
33,"Small Drum Room",94.65.217.172,2,2,0.44999998807907104,0.28999999165534973,0.9100000262260437,0.4300000071525574,0.17000000178813934,0.23999999463558197,1,0.12999999523162842,0.7300000190734863,,,,,,,9b2ba740fdb985206049c47215aa446c
34,"Big Drum Room",94.65.217.172,2,2,0.6899999976158142,0.3499999940395355,0.699999988079071,0.47999998927116394,0.23000000417232513,0.3100000023841858,1,0.20999999344348907,0.800000011920929,,,,,,,ca1655410b31b3fc4fddae08bd635f15
35,"Big Drum Room",94.65.217.172,2,2,0.7099999785423279,0.3100000023841858,0.6899999976158142,0.47999998927116394,0.20000000298023224,0.3100000023841858,1,0.2199999988079071,0.7699999809265137,,,,,,,5f5080d5f78761107da77320ff819c09
36,"Medium Drum Room",94.65.217.172,2,2,0.49000000953674316,0.30000001192092896,0.6899999976158142,0.4699999988079071,0.20000000298023224,0.14000000059604645,1,0.27000001072883606,0.8799999952316284,,,,,,,c872984875f3f3551acb818e95f0ae4e
37,"Fat Drums",94.65.217.172,2,2,0.9700000286102295,0.36000001430511475,0.6899999976158142,0.5,0.18000000715255737,0.11999999731779099,1,0.20000000298023224,0.8899999856948853,,,,,,,725da39a79498bb889c534e4a083af05
38,"small drum room",80.212.20.100,2,2,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,,,,,,,ac22e47e063540296d14cb2c3c67f5e0
39,"small drum room",80.212.20.100,2,2,0.22499999403953552,0.39499998092651367,0.8399999737739563,0.4099999964237213,0.20999999344348907,0.3700000047683716,1,0.33000001311302185,0.3199999928474426,,,,,,,0f23eefb4628cc85d95234aa8864d738
40,gated,62.232.56.222,2,2,0.2800000011920929,1,1,0.10000000149011612,0.5299999713897705,0.4099999964237213,1,0.20999999344348907,1,funk,drums,London,intermediate,24,Dutch,9e1f1539727fd4a9cb4a59fc0449c543
41,big,62.232.56.222,2,2,0.7400000095367432,1,1,0.38999998569488525,0.30000001192092896,0.75,1,0.27000001072883606,0.6000000238418579,funk,drums,London,intermediate,24,Dutch,8954f85435f703688da67896ba7e8393
42,church,81.129.152.167,2,2,0,0.7699999809265137,0.8399999737739563,0.5,0.38999998569488525,0.7900000214576721,1,0.7599999904632568,0.49000000953674316,,,,,,,dd55c34f232eb93a8f15194dbe7bd922
43,"large room",81.129.152.167,2,2,0.3400000035762787,0.9800000190734863,0.9800000190734863,0.699999988079071,0.6899999976158142,0.8899999856948853,0.9100000262260437,0.6600000262260437,0.6399999856948853,,,,,,,316a0944d88aceb22c80ab1e2be8cea6
44,hall,81.129.152.167,2,2,0.7699999809265137,0.9800000190734863,0.5600000023841858,0.699999988079071,0.6899999976158142,0.550000011920929,0.9100000262260437,0.6600000262260437,0.3799999952316284,,,,,,,b85d9f307cba847446522a96ef09b03d
45,"small room",81.129.152.167,2,2,0.7699999809265137,0.7300000190734863,0.5600000023841858,0.46000000834465027,0.6899999976158142,0.8299999833106995,0.9100000262260437,0.3799999952316284,0.3799999952316284,,,,,,,74cb3c0f5137a44aa16b8531adc72726
46,room,81.129.152.167,2,2,0.7699999809265137,0.18000000715255737,0.5600000023841858,0.6700000166893005,0.6600000262260437,0.47999998927116394,0.9100000262260437,0.3799999952316284,0,,,,,,,0fa6c61f861bbc4c2639a9224b14efad
47,roomy,10.33.190.161,2,2,0.6700000166893005,0.5,0.4699999988079071,0.800000011920929,0.36000001430511475,0.20999999344348907,1,0.3400000035762787,0.6700000166893005,reggae,"Lead vocals",birmingham,4,30,english,0bd3ecd5f7f6f172b9cce745997d7dce
48,"echoy ",10.33.190.161,2,2,1,0.9800000190734863,0.8299999833106995,0.8100000023841858,1,0.1899999976158142,1,0.5099999904632568,0.6499999761581421,reggae,"Lead vocals",birmingham,4,30,english,bf6983046a0be525b4702118afd831a5
49,dreamy,10.33.190.161,2,2,0.23000000417232513,0.7099999785423279,0.699999988079071,1,0,1,1,0.8399999737739563,0.7699999809265137,reggae,"Lead vocals",birmingham,4,30,english,6ad690844c0be4b9903d2533a134a2fd
50,airy,10.33.190.161,2,2,0.23000000417232513,0.7099999785423279,0.14000000059604645,1,0,1,1,0.9200000166893005,0.7699999809265137,reggae,"Lead vocals",birmingham,4,30,english,eea7001d2881a92e75accb7ccef62c44
51,huge,10.33.190.161,2,2,0.3400000035762787,0.7099999785423279,0.14000000059604645,0.49000000953674316,0.029999999329447746,0.8100000023841858,1,0.30000001192092896,0.7699999809265137,reggae,"Lead vocals",birmingham,4,30,english,781f6ecfb624b3b8242cb529022360c4
52,tinny,10.33.190.161,2,2,0.5600000023841858,0.5,0.46000000834465027,0.9200000166893005,0.38999998569488525,0.3199999928474426,1,0.7300000190734863,0.41999998688697815,reggae,"Lead vocals",birmingham,4,30,english,891ba718242b7ffc269d9c1cdb913f20
53,hollow,10.33.190.161,2,2,0.5600000023841858,0.5,0.8600000143051147,0.9200000166893005,0.38999998569488525,0.3199999928474426,1,0.9800000190734863,0.41999998688697815,reggae,"Lead vocals",birmingham,4,30,english,1eac7d788a22acd8e44cdf3f7228288e
54,"massive ",10.33.190.161,2,2,0,1,1,1,1,1,1,1,1,reggae,"electric bass guitar",birmingham,4,30,english,7eaad0112ba28be20a59e0112426b748
55,damp,10.33.190.161,2,2,0.6000000238418579,0.6100000143051147,0.18000000715255737,1,0.7200000286102295,0.28999999165534973,1,0.4300000071525574,0.23999999463558197,reggae,"electric bass guitar",birmingham,4,30,english,850fb54b9adfd339dabd7ce5bf0e4b79
56,hollow,10.33.190.161,2,2,0.029999999329447746,0.10999999940395355,0.18000000715255737,0.20000000298023224,0.7200000286102295,0.8299999833106995,1,0.1599999964237213,0.699999988079071,reggae,"electric bass guitar",birmingham,4,30,english,e85c48285e2a12ffdcf27ef2fa0fb94d
57,boomy,10.33.190.161,2,2,0.38999998569488525,0.8700000047683716,0.8799999952316284,0.27000001072883606,0.23000000417232513,1,1,0.20000000298023224,0.4300000071525574,reggae,"electric bass guitar",birmingham,4,30,english,ccb024b5abcc1f8a11fba695187b1451
58,"spacious ",10.33.190.161,2,2,0.949999988079071,0.3700000047683716,0.05000000074505806,0.27000001072883606,0.7099999785423279,0.5600000023841858,1,0.5099999904632568,0.7400000095367432,reggae,"electric bass guitar",birmingham,4,30,english,df0516451ad946fe6c10b5bc2dba4900
59,distant,10.33.190.161,2,2,0.27000001072883606,0.3700000047683716,0.20000000298023224,0.27000001072883606,0.7099999785423279,0.5600000023841858,1,1,0.7400000095367432,reggae,"electric bass guitar",birmingham,4,30,english,5034857f731864da5cb90813d8026f66
60,airy,10.33.190.161,2,2,0,0.75,0.20000000298023224,1,0.25,1,1,0.23999999463558197,0.4099999964237213,reggae,"electric bass guitar",birmingham,4,30,english,4a1611564552b883f9d4726e1640f7d2
61,"dark echo",10.33.190.161,2,2,0.4000000059604645,0.14000000059604645,0.8100000023841858,0.23999999463558197,1,1,1,0.7099999785423279,0.4399999976158142,reggae,"electric bass guitar",birmingham,4,30,english,435933aaae4c02be2bc2e4e276ad2bb8
62,damp,98.119.3.215,2,2,0.6000000238418579,0.6100000143051147,0.18000000715255737,1,0.7200000286102295,0.28999999165534973,1,0.03999999910593033,0.23999999463558197,,,,,,,815ca44c6988d0892c1edbb77588d4f1
63,damp,98.119.3.215,2,2,0.6000000238418579,0.6100000143051147,0.18000000715255737,1,0.7200000286102295,0.28999999165534973,1,0.23499999940395355,0.23999999463558197,,,,,,,abb42947cdaf8da718df42509228728f
64,damp,98.119.3.215,2,2,0.6000000238418579,0.6100000143051147,0.18000000715255737,1,0.7200000286102295,0.28999999165534973,1,0.23499999940395355,0.03999999910593033,,,,,,,382c68f8d99cf959b73b0ab8de4fa6d4
65,massive,81.129.152.167,2,2,0.20999999344348907,0.5,1,0.5,0,0.7900000214576721,1,0.15000000596046448,0.75,,,,,,,f65c8f20ee66cfc05a99665bd7956c1e
66,"chamber hall boom",81.129.152.167,2,2,0.20999999344348907,0.6800000071525574,0.49000000953674316,0.4300000071525574,0,0.7900000214576721,0.8500000238418579,0.15000000596046448,0.47999998927116394,,,,,,,fef9b4be0adb25491d2cc4673c994261
67,subtle,81.129.152.167,2,2,0.20999999344348907,0.6800000071525574,0.6899999976158142,0.3100000023841858,0,0.7900000214576721,0.8500000238418579,0.15000000596046448,0.25,,,,,,,940492523b9fe5de04a46639623c6baa
68,drenched,81.129.152.167,2,2,0,0.5899999737739563,0.44999998807907104,0.8299999833106995,0.6200000047683716,0.7099999785423279,0.5799999833106995,1,0.25,,,,,,,f048697b3ee99ddacf08bef02ce09e2e
69,"underground closed boxed",81.129.152.167,2,2,0,0.1599999964237213,0,0.15000000596046448,0,0.1599999964237213,0.4699999988079071,1,0,,,,,,,314b8d6edb383c1b37499aaaebad23d9
70,"Omni 1",93.80.167.199,2,2,0.8700000047683716,0.6700000166893005,1,0.5699999928474426,0.10999999940395355,1,1,1,0.4099999964237213,,,,,,,f971c65afcf7f71e6a13a1cd5afe76d0
71,"Lead VOX 01",193.13.114.157,2,2,0.3400000035762787,0.6700000166893005,1,0.41999998688697815,0.11999999731779099,0.6399999856948853,0.800000011920929,0.23999999463558197,0.550000011920929,,,,,,,b36f3eb074494a4dfaa0fdf7df829522
72,"Lead VOX 01",193.13.114.157,2,2,0.3400000035762787,0.6499999761581421,1,0.41999998688697815,0.11999999731779099,0.5699999928474426,0.6899999976158142,0.17000000178813934,0.5,,,,,,,0911ecfbe62d5dbda871fd88b2843ea0
73,"DIDI 1",89.93.11.79,2,2,0.7599999904632568,0.23999999463558197,0.5600000023841858,0.33000001311302185,0,1,1,0.07000000029802322,1,,,,,,,1a05ae1824b82002b28e9a938018a5b6
74,chamber,82.15.194.203,2,2,0.8399999737739563,1,1,0.8500000238418579,0,1,1,0.6200000047683716,0.75,,,UK,"5 years",28,English,76a933ed7598d79087a86320dc381ea7
75,chamber,82.15.194.203,2,2,0.8399999737739563,1,1,0.8500000238418579,0,1,1,0.6200000047683716,0.75,"industrial / electronic",drums,UK,"5 years",28,English,9c2f8a911a54549f9621e3839a30ee9d
76,cellar,82.15.194.203,2,2,0.8399999737739563,1,0.41999998688697815,0.8500000238418579,0,0.46000000834465027,1,0.6200000047683716,0.75,"industrial / electronic",drums,UK,"5 years",28,English,2fc536682563ab88734f5ac516fae860
77,cellar,82.15.194.203,2,2,0.8399999737739563,1,0.41999998688697815,0.8500000238418579,0,0.46000000834465027,1,0.6200000047683716,0.75,"industrial / electronic",drums,UK,"5 years",28,English,9c11ec01b3df6725e58a8bc4b44804af
78,tiles,82.15.194.203,2,2,0.8399999737739563,1,0.41999998688697815,0.8500000238418579,0,0.46000000834465027,1,0.3499999940395355,0,"industrial / electronic",drums,UK,"5 years",28,English,7003447803774981fef5be48a2f6952f
79,broken,82.15.194.203,2,2,1,1,1,0.44999998807907104,0.3799999952316284,1,0.8700000047683716,0.3499999940395355,0.5699999928474426,"industrial / electronic",drums,UK,"5 years",28,English,a9755aa208f96583352462369e274421
80,shuffler,82.15.194.203,2,2,1,1,0.12999999523162842,1,0.9800000190734863,1,0.8700000047683716,0.3499999940395355,0.5699999928474426,"industrial / electronic",drums,UK,"5 years",28,English,57f471cbd35b7085b5fc130061d116cc
81,hall,82.15.194.203,2,2,0.5299999713897705,1,0.12999999523162842,1,0.9200000166893005,0.8199999928474426,0.8700000047683716,0.3499999940395355,0.5699999928474426,"industrial / electronic",drums,UK,"5 years",28,English,bfc102b86df9755aad4dd48072ebb6d4
82,distant,82.15.194.203,2,2,1,1,0,0.6299999952316284,0.9800000190734863,1,0.8700000047683716,1,1,"industrial / electronic",drums,UK,"5 years",28,English,4cba84fd570f142c12a45b8db2b37578
83,close,10.33.180.133,2,2,0,0.7599999904632568,1,0.5,0,0.5,1,0.47999998927116394,0.4699999988079071,,,,,,,72c34a1440a5b99a2a4d4a5eb0b4261e
84,closed,10.33.180.133,2,2,0,0.2800000011920929,0,0.15000000596046448,0,0.1599999964237213,0.949999988079071,0.9300000071525574,0.33000001311302185,,,,,,,be2aaf41237fad704f1b5c854e944db9
85,damp,10.33.187.167,2,2,0.41999998688697815,0.3100000023841858,0.7900000214576721,0.6800000071525574,0,0.5,1,0.6399999856948853,0.75,,,,,,,03fc3b8d6462dc9905e0e818f1626bea
86,massive,80.195.117.86,2,2,0.39750000834465027,1,0.9200000166893005,1,0.33500000834465027,1,1,1,0.9375,,,,,,,383c075ea21d9bf646fa71d5c0398cc2
87,wanky,66.41.155.232,2,2,0.27000001072883606,0.8700000047683716,1,0.4699999988079071,0,0.7200000286102295,0.8299999833106995,0.15000000596046448,0.8799999952316284,,,,,,,33b4f10ca7f71196daf0c2988051f4e4
88,spacey,69.251.40.172,2,2,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,,,,,,,7f26773e7cddeb92489aab0a3bc1b271
89,reverberate,69.251.40.172,2,2,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,,,,,,,09c5fd02294eec2f2fa7dc2a21ef331b
90,airy,69.251.40.172,2,2,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,,,,,,,57ee05770876600e6a5cf799cb281970
91," roomy warm and sparkly ",74.71.20.88,2,2,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,,,,,,,b80f8276dd2664c379f4338c0b127cf9
92,"shiny reverb",104.34.96.15,2,2,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,,,,,,,7c86ec20a50551ed234e0a7a42dc83c5
93,"DCO Hall1",37.214.206.143,2,2,0.3199999928474426,0.5,1,0.5,0.05999999865889549,0.8199999928474426,1,0.41999998688697815,0.8100000023841858,,,,,,,5d789d6450595e502c1ac8b0e7743be3
94,airy,173.71.103.181,2,2,0.10999999940395355,0.5099999904632568,0.7200000286102295,0.5,0,0.6899999976158142,0.4699999988079071,0.18000000715255737,0.8899999856948853,,,,,,,5cbd79ebdc3234f6f15568174a191501
95,"PERCS REVERB 01",31.39.175.173,2,2,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,,,,,,,fcf633912833415950ad13c09acba944
96,"Dry Vocals 2",138.210.7.203,2,2,0.2266666740179062,0.6000000238418579,0.4000000059604645,0.5799999833106995,0.05000000074505806,0.800000011920929,0.8299999833106995,0.18666666746139526,0.6000000238418579,,,,,,,9528b41bfb7615e03922e8d2d24e6e5d
97,Hall,78.84.8.87,2,2,0.25,0.8100000023841858,0.7099999785423279,0.8299999833106995,0,0.3700000047683716,1,1,0.49000000953674316,,,,,,,0adb5028cebab8111eb97dd75a22d626
98,Slight,10.33.201.58,1,1,0,0.5,1,0.5,0.03999999910593033,0.5,1,0.09000000357627869,0.75,,Trumpet,"Birmingham Uk",8,25,English,dc90db6f6f271b99e0630c1d2fbc7184
99,Tickling,10.33.201.58,1,1,0,0.5,1,0.5,0,0.5,1,0.03999999910593033,0.75,,"Main Vocals","Birmingham Uk",8,25,English,ba9847ef938efca09218c8c295b59614
100,Mad,10.33.201.58,1,1,0.3100000023841858,0.36000001430511475,1,0.699999988079071,0.23999999463558197,0.5,1,0.25999999046325684,0.5,,Snare,"Birmingham Uk",8,25,English,5a25dcf99a0dbcf5380c52a46fe926d2
101,Filling,10.33.201.58,1,1,0,0.8700000047683716,1,0.6100000143051147,0,0.6800000071525574,1,0.10999999940395355,0.8700000047683716,,"Main Vocals","Birmingham Uk",8,25,English,8673006959d2b36d2b7e574564f6eb86
102,wholesome,10.33.201.58,1,1,0,0.5,1,0.5,0,0.7200000286102295,1,0.3799999952316284,0.75,,,"Birmingham Uk",8,25,English,66bddee775b8eb9728f0e34af6f3d552
103,Creamy,10.33.201.58,1,1,0,0.5,1,0.5,0,0.7200000286102295,1,0.3799999952316284,0.75,,"Electric Guitar","Birmingham Uk",8,25,English,58618c336fdb07b11b1b7d72bcf3bd17
104,Wholesome,10.33.201.58,1,1,0,0.5,1,0.5,0,0.5,1,0.3700000047683716,0.75,,Sax,"Birmingham Uk",8,25,English,71f6cd070984010d427fd33273684f6d
105,Thick,10.33.201.58,1,1,0,0.5,1,0.5,0.09000000357627869,0.5,1,0.17000000178813934,0.75,,Organ,"Birmingham Uk",8,25,English,3ab4f1c640e470ff1e66bca57da96c42
106,"Subtle large room",10.33.206.218,1,1,0.36000001430511475,1,0.949999988079071,0.7599999904632568,0.07999999821186066,0.6100000143051147,1,0.07999999821186066,0.3799999952316284,Reggae,Snare,Birmingham,3,27,English,491dcf7527cb6666ade2675d16891475
107,"Large and subtle",10.33.206.218,1,1,0.05000000074505806,0.20000000298023224,1,0.5899999737739563,0,0.46000000834465027,1,0.11999999731779099,0.75,Reggae,Vocal,Birmingham,3,27,English,67bd284ba9d9246c47ae303e1dd07f77
108,"bright reggae bus reverb",10.33.206.218,1,1,0.5799999833106995,1,1,0.699999988079071,0.47999998927116394,0.8100000023841858,1,0.10999999940395355,0.6100000143051147,Reggae,"Guitar  Bus",Birmingham,3,27,English,8544a43f1c30b3a1622e67649aa3f8f7
109,"BASIC BUS VERB",92.232.38.85,2,2,0,0.5,0.30000001192092896,0.5,0,0.5,1,1,0.75,,,,,,,c6271b830ab0b745f9a4b3a2f3a497cc
110,"Rose Vocals",67.233.121.133,2,2,0,0.36000001430511475,0.3499999940395355,0.2800000011920929,0,0.6700000166893005,1,0.07999999821186066,1,,,,,,,ac7c4e6bb9afe71342358386bee26805
111,"shimmery ",80.43.70.67,2,2,0.33000001311302185,0.14000000059604645,0.2800000011920929,0.9300000071525574,0.12999999523162842,0.8700000047683716,1,0.12999999523162842,0.36000001430511475,Pop,,Birmingham,"5 Years",24,English,0371615c6209a11d54e484786caad10e
112,"large ",10.33.201.147,1,1,0,0.5400000214576721,1,0.5,0,0.5600000023841858,1,0.25999999046325684,0.75,reggae,,brimingham,"4 years",22,english,fb6c0d6a11f1339cc9b8b02741bc8c05
113,boxy,10.33.201.147,1,1,0,0.3100000023841858,1,0.5,0,0.5,1,0.3799999952316284,0.75,reggae,,brimingham,"4 years",22,english,8ee364d1698e0dc1a32d684ff988759c
114,"close small",10.33.201.147,1,1,0,0.3499999940395355,1,0.5,0,0.44999998807907104,1,0.23000000417232513,0.75,reggae,,brimingham,"4 years",22,english,c23f2495dc014b23254faeda5b2002d4
115,"sharp close",10.33.201.147,1,1,0,0.47999998927116394,1,0.46000000834465027,0.05000000074505806,0.23000000417232513,1,0.20000000298023224,0.75,reggae,,brimingham,"4 years",22,english,4b36e0f9e65a2cdb5dc32000f7439656
116,"small close",10.33.201.147,1,1,0,0.4000000059604645,1,0.4300000071525574,0,0.38999998569488525,1,0.15000000596046448,0.75,reggae,,brimingham,"4 years",22,english,b7290d41c8313670869bbb8ee09a7465
117,Hall,10.33.201.147,1,1,0,0.5,1,0.5,0,0.47999998927116394,1,0.23000000417232513,0.75,Reggae,Snare,Birmingham,"6 years",24,English,87a9bee3de0c377284b9b97b56ca28ae
118,"Short, Small Room, Subtle Gell",10.33.201.147,2,2,0,0.5,1,0.2199999988079071,0,0.5,1,0.15000000596046448,0.75,Reggae,"Short Reverb Aux",Birmingham,"6 years",24,English,a5b15788afff45972d195e0250825036
119,dark,10.33.201.147,2,2,0.699999988079071,0.25,0.30000001192092896,0.5,0.3199999928474426,0.36000001430511475,1,1,0.4300000071525574,Raggae,,birmingham,4,22,English,49fd4a4437dea5854614ed716ddb757f
120,churchstyle,10.33.201.147,2,2,0,0.15000000596046448,0.46000000834465027,0.6200000047683716,0.3700000047683716,0.4300000071525574,1,1,0.6299999952316284,Raggae,,birmingham,4,22,English,ee189d78e47d58255b3b26cd47d00c64
121,Delay,10.33.201.147,2,2,0,0.6499999761581421,0.019999999552965164,0,1,0,1,1,1,Raggae,"Main Vocals",birmingham,4,22,English,3d35b7949353a904a301033261d2aeb4
122,room,10.33.201.147,1,1,0.38999998569488525,0.38999998569488525,0.41999998688697815,0.17000000178813934,0.33000001311302185,0.38999998569488525,1,0.8899999856948853,0.75,Raggae,,birmingham,4,22,English,c02b3461b8d9d73b71e5f95e40bb8b36
123,damp,10.33.201.147,1,1,0,0.23000000417232513,1,0.46000000834465027,0,0.25,1,0.10000000149011612,0.75,raggae,kick,birmingham,4,22,english,1cf9355afb5c82a274ca273dbbeecbbe
124,natural,10.33.201.147,1,1,0.46000000834465027,0.5600000023841858,0.7799999713897705,0.6000000238418579,0.8199999928474426,0.30000001192092896,1,0.15000000596046448,0.30000001192092896,raggae,snare,birmingham,4,22,english,b2eab5125230c2314eafab5e64b882f5
125,roomy,10.33.201.147,1,1,0.6899999976158142,0.75,0.949999988079071,0.30000001192092896,0,0.5899999737739563,1,0.20000000298023224,0.75,raggae,overhead,birmingham,4,22,english,61fb834f6293b015386438d74f214b5c
