63,creamy,82.15.194.203,2,2,6.800000190734863,0.17000000178813934,0.2199999988079071,0.009999999776482582,0,"industrial / electronic","bass synth",UK,"5 years",28,English,c3bd735454d3568fe62ce1ebf5c20690
64,hum,82.15.194.203,2,2,6.800000190734863,0,0.9800000190734863,0.10999999940395355,0,"industrial / electronic","bass synth",UK,"5 years",28,English,79fdd1888dec97f89a90fe2677f5d6c0
65,squash,82.15.194.203,2,2,6.800000190734863,1,0.6800000071525574,0.6000000238418579,0,"industrial / electronic","bass synth",UK,"5 years",28,English,a539ede3de876568a4d8842041a80353
66,harsh,82.15.194.203,2,2,50,1,0.6800000071525574,0.6000000238418579,1.5800000429153442,"industrial / electronic","bass synth",UK,"5 years",28,English,c826b14f79807f19a665a5ad470bf0da
67,purr,82.15.194.203,2,2,8.800000190734863,0,1,1,1.5800000429153442,"industrial / electronic","bass synth",UK,"5 years",28,English,6967a9c4b4711231fc43e6af9424e1e8
68,menacing,82.15.194.203,2,2,8.800000190734863,0.36000001430511475,0,1,0,"industrial / electronic",cimbalom,UK,"5 years",28,English,63d804adddf59b1054bfaf68523db20b
69,smear,82.15.194.203,2,2,8.800000190734863,0.36000001430511475,0.8100000023841858,1,0,"industrial / electronic",cimbalom,UK,"5 years",28,English,0465b6aaac4127e4301454c568dd1e16
70,piano,82.15.194.203,2,2,8.800000190734863,0.36000001430511475,0.8100000023841858,0.2800000011920929,0,"industrial / electronic",cimbalom,UK,"5 years",28,English,0742cfce623383e54397c1eda53bf6b6
71,underwater,82.15.194.203,2,2,7.199999809265137,0.699999988079071,0.8500000238418579,0,0,"industrial / electronic",cimbalom,UK,"5 years",28,English,d04e9c67bd21392bc31c0148b1107ac5
72,"DE SHIT",83.101.66.55,2,2,11.369999885559082,0.6200000047683716,0.38999998569488525,1,0,,,,,,,d85a00a93b51d2cf150db21f7d1a540f
73,"vocal ",86.211.208.82,2,2,17.600000381469727,0.3400000035762787,0,1,-3.700000047683716,,,,,,,fd48ce916023842ee4980f00f617d932
74,"warm fuzzy",108.27.60.38,2,2,-0.800000011920929,1,0.8799999952316284,0.9399999976158142,-2.380000114440918,,,,,,,478ae19fd19703c19e8f9c20aa000ec9
75,strong,108.27.60.38,2,2,28.799999237060547,1,0.8799999952316284,0.9399999976158142,-2.380000114440918,,,,,,,01ac44a596418de8866ac9b1e41b22aa
76,"what to save",121.98.134.175,2,2,7.599999904632568,0.30000001192092896,0.07000000029802322,0.49000000953674316,-1.5800000429153442,,,,,,,ba57597788d5e0ae6f74d0160571c035
77,crunchy,69.251.40.172,2,2,0,0,0,1,0,,,,,,,eca6737be5bc175d8b4eacc1951615e5
78,glitchy,46.246.222.30,2,2,0,0,0,1,0,,,,,,,27a2418116fa30b501187fdcce4f3ce8
